danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
0.478,0.487,8,-16.357,1,0.0549,0.145,0.798,0.137,0.0399,102.794,5TXDVqilm51taPjZ6F5Kxn,spotify:track:5TXDVqilm51taPjZ6F5Kxn,https://api.spotify.com/v1/tracks/5TXDVqilm51taPjZ6F5Kxn,https://api.spotify.com/v1/audio-analysis/5TXDVqilm51taPjZ6F5Kxn,289307,4
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,2KmEgiY8fQs0G6WNxtzQKr,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,https://api.spotify.com/v1/tracks/2KmEgiY8fQs0G6WNxtzQKr,https://api.spotify.com/v1/audio-analysis/2KmEgiY8fQs0G6WNxtzQKr,300400,4
0.493,0.138,4,-18.869,1,0.0274,0.914,0.942,0.0906,0.279,86.11,1qjH75rY8tcDyDYb2tz1Ra,spotify:track:1qjH75rY8tcDyDYb2tz1Ra,https://api.spotify.com/v1/tracks/1qjH75rY8tcDyDYb2tz1Ra,https://api.spotify.com/v1/audio-analysis/1qjH75rY8tcDyDYb2tz1Ra,198947,3
0.228,0.323,4,-13.696,0,0.0333,0.656,0.515,0.278,0.0764,148.9,1k73931Cz4SofQ8AU7nVf6,spotify:track:1k73931Cz4SofQ8AU7nVf6,https://api.spotify.com/v1/tracks/1k73931Cz4SofQ8AU7nVf6,https://api.spotify.com/v1/audio-analysis/1k73931Cz4SofQ8AU7nVf6,281107,4
0.181,0.0875,9,-17.386,0,0.0405,0.88,0.0286,0.121,0.102,103.804,6B9vHE1rbf72SpRxwtOkKY,spotify:track:6B9vHE1rbf72SpRxwtOkKY,https://api.spotify.com/v1/tracks/6B9vHE1rbf72SpRxwtOkKY,https://api.spotify.com/v1/audio-analysis/6B9vHE1rbf72SpRxwtOkKY,205267,4
0.106,0.249,10,-16.849,1,0.0377,0.93,0.932,0.143,0.0467,77.919,5sVSzPHqnxhPmGBVtGv208,spotify:track:5sVSzPHqnxhPmGBVtGv208,https://api.spotify.com/v1/tracks/5sVSzPHqnxhPmGBVtGv208,https://api.spotify.com/v1/audio-analysis/5sVSzPHqnxhPmGBVtGv208,296933,3
0.415,0.421,9,-11.661,0,0.0382,0.841,0.301,0.0699,0.333,111.302,4h54CacKc3kJIGvEP5dGAk,spotify:track:4h54CacKc3kJIGvEP5dGAk,https://api.spotify.com/v1/tracks/4h54CacKc3kJIGvEP5dGAk,https://api.spotify.com/v1/audio-analysis/4h54CacKc3kJIGvEP5dGAk,277080,4
0.0703,0.23,11,-15.329,0,0.0407,0.843,0.955,0.275,0.0543,68.915,39swWrfxp4zzP80jjb14T3,spotify:track:39swWrfxp4zzP80jjb14T3,https://api.spotify.com/v1/tracks/39swWrfxp4zzP80jjb14T3,https://api.spotify.com/v1/audio-analysis/39swWrfxp4zzP80jjb14T3,352467,4
0.135,0.536,5,-11.191,1,0.0379,0.165,0.914,0.129,0.223,77.494,6RBwwSvK9Kb5uLriwd4Z84,spotify:track:6RBwwSvK9Kb5uLriwd4Z84,https://api.spotify.com/v1/tracks/6RBwwSvK9Kb5uLriwd4Z84,https://api.spotify.com/v1/audio-analysis/6RBwwSvK9Kb5uLriwd4Z84,117053,3
0.123,0.193,9,-15.328,1,0.0353,0.832,0.883,0.108,0.0393,84.031,37H3lqxHl2szMmXxOi0B4m,spotify:track:37H3lqxHl2szMmXxOi0B4m,https://api.spotify.com/v1/tracks/37H3lqxHl2szMmXxOi0B4m,https://api.spotify.com/v1/audio-analysis/37H3lqxHl2szMmXxOi0B4m,279307,3
0.102,0.118,8,-19.946,1,0.0387,0.844,0.84,0.102,0.0344,79.856,1ua49kg8kBLgrNpdgXEWPe,spotify:track:1ua49kg8kBLgrNpdgXEWPe,https://api.spotify.com/v1/tracks/1ua49kg8kBLgrNpdgXEWPe,https://api.spotify.com/v1/audio-analysis/1ua49kg8kBLgrNpdgXEWPe,1095773,3
0.171,0.054,2,-23.76,1,0.0425,0.595,0.84,0.0857,0.0359,123.277,6VBOEHJLLpke6tmjHlldFG,spotify:track:6VBOEHJLLpke6tmjHlldFG,https://api.spotify.com/v1/tracks/6VBOEHJLLpke6tmjHlldFG,https://api.spotify.com/v1/audio-analysis/6VBOEHJLLpke6tmjHlldFG,444067,4
0.669,0.697,2,-10.091,1,0.0274,0.141,0.0142,0.328,0.696,111.1,0OzwLNVnzfG43IyQB2RMPH,spotify:track:0OzwLNVnzfG43IyQB2RMPH,https://api.spotify.com/v1/tracks/0OzwLNVnzfG43IyQB2RMPH,https://api.spotify.com/v1/audio-analysis/0OzwLNVnzfG43IyQB2RMPH,260933,4
0.57,0.306,5,-13.142,1,0.0273,0.711,0.0,0.0922,0.718,85.797,1pIVEZeSqHl4p9pPEL6mfE,spotify:track:1pIVEZeSqHl4p9pPEL6mfE,https://api.spotify.com/v1/tracks/1pIVEZeSqHl4p9pPEL6mfE,https://api.spotify.com/v1/audio-analysis/1pIVEZeSqHl4p9pPEL6mfE,190000,4
0.1,0.0753,5,-20.47,1,0.0339,0.298,0.847,0.145,0.0356,89.456,7sDtDfe4ggOMYG1bFZR2rO,spotify:track:7sDtDfe4ggOMYG1bFZR2rO,https://api.spotify.com/v1/tracks/7sDtDfe4ggOMYG1bFZR2rO,https://api.spotify.com/v1/audio-analysis/7sDtDfe4ggOMYG1bFZR2rO,136707,4
0.609,0.482,0,-7.44,1,0.0357,0.00485,0.682,0.149,0.2,131.98,3bRM6nWhDJSe57CkSAD0IE,spotify:track:3bRM6nWhDJSe57CkSAD0IE,https://api.spotify.com/v1/tracks/3bRM6nWhDJSe57CkSAD0IE,https://api.spotify.com/v1/audio-analysis/3bRM6nWhDJSe57CkSAD0IE,246693,4
0.46,0.419,4,-6.929,0,0.0257,0.361,0.00545,0.101,0.231,81.101,35OdBkL2VZOw8y4ExsmCKO,spotify:track:35OdBkL2VZOw8y4ExsmCKO,https://api.spotify.com/v1/tracks/35OdBkL2VZOw8y4ExsmCKO,https://api.spotify.com/v1/audio-analysis/35OdBkL2VZOw8y4ExsmCKO,275627,4
0.43,0.232,5,-13.059,1,0.0399,0.93,0.872,0.122,0.0424,66.953,47aMbtetHwI7tLR9Z7iec7,spotify:track:47aMbtetHwI7tLR9Z7iec7,https://api.spotify.com/v1/tracks/47aMbtetHwI7tLR9Z7iec7,https://api.spotify.com/v1/audio-analysis/47aMbtetHwI7tLR9Z7iec7,155267,4
0.695,0.338,5,-15.809,1,0.333,0.93,0.888,0.108,0.373,175.942,7CAD3QOpAUwRYR9PaQNgR6,spotify:track:7CAD3QOpAUwRYR9PaQNgR6,https://api.spotify.com/v1/tracks/7CAD3QOpAUwRYR9PaQNgR6,https://api.spotify.com/v1/audio-analysis/7CAD3QOpAUwRYR9PaQNgR6,268640,4
0.545,0.014,9,-28.429,0,0.044,0.995,0.615,0.09,0.12,165.956,0csfb2CwIirLvt3t9QEQ39,spotify:track:0csfb2CwIirLvt3t9QEQ39,https://api.spotify.com/v1/tracks/0csfb2CwIirLvt3t9QEQ39,https://api.spotify.com/v1/audio-analysis/0csfb2CwIirLvt3t9QEQ39,64600,3
0.0961,0.248,10,-13.289,0,0.038,0.451,0.852,0.15,0.0373,88.76,4KsiwmpK6OsCiKs8t3uL5w,spotify:track:4KsiwmpK6OsCiKs8t3uL5w,https://api.spotify.com/v1/tracks/4KsiwmpK6OsCiKs8t3uL5w,https://api.spotify.com/v1/audio-analysis/4KsiwmpK6OsCiKs8t3uL5w,493989,4
0.446,0.244,5,-13.832,1,0.03,0.0144,0.803,0.074,0.0931,75.659,2UZ1CyjRcylsOTv1DUOxTE,spotify:track:2UZ1CyjRcylsOTv1DUOxTE,https://api.spotify.com/v1/tracks/2UZ1CyjRcylsOTv1DUOxTE,https://api.spotify.com/v1/audio-analysis/2UZ1CyjRcylsOTv1DUOxTE,261893,4
0.294,0.394,7,-17.286,1,0.06,0.0466,0.907,0.192,0.0321,120.05,2teVHM3wyheSwoKSAkriGW,spotify:track:2teVHM3wyheSwoKSAkriGW,https://api.spotify.com/v1/tracks/2teVHM3wyheSwoKSAkriGW,https://api.spotify.com/v1/audio-analysis/2teVHM3wyheSwoKSAkriGW,272840,3
0.111,0.103,5,-18.36,1,0.0356,0.893,0.816,0.164,0.0448,84.52,435vx38BVoUIqSG1VfoJOh,spotify:track:435vx38BVoUIqSG1VfoJOh,https://api.spotify.com/v1/tracks/435vx38BVoUIqSG1VfoJOh,https://api.spotify.com/v1/audio-analysis/435vx38BVoUIqSG1VfoJOh,394240,4
0.415,0.0397,5,-31.386,0,0.0393,0.901,0.945,0.115,0.0691,140.102,3cjgxXsfsKrygD6vjuGN7M,spotify:track:3cjgxXsfsKrygD6vjuGN7M,https://api.spotify.com/v1/tracks/3cjgxXsfsKrygD6vjuGN7M,https://api.spotify.com/v1/audio-analysis/3cjgxXsfsKrygD6vjuGN7M,120253,4
0.114,0.0632,1,-24.324,1,0.0384,0.101,0.904,0.105,0.0345,80.1,6V3sN4kBvuIaijviJRWmAU,spotify:track:6V3sN4kBvuIaijviJRWmAU,https://api.spotify.com/v1/tracks/6V3sN4kBvuIaijviJRWmAU,https://api.spotify.com/v1/audio-analysis/6V3sN4kBvuIaijviJRWmAU,437987,4
0.473,0.198,10,-13.715,1,0.0383,0.708,0.899,0.373,0.296,121.39,1h8hZ42vh2bHzUMJqWFf3j,spotify:track:1h8hZ42vh2bHzUMJqWFf3j,https://api.spotify.com/v1/tracks/1h8hZ42vh2bHzUMJqWFf3j,https://api.spotify.com/v1/audio-analysis/1h8hZ42vh2bHzUMJqWFf3j,48907,4
0.238,0.56,5,-12.576,0,0.0672,0.265,0.94,0.181,0.209,122.414,0czYBh1aTdrJUalDBQSKsE,spotify:track:0czYBh1aTdrJUalDBQSKsE,https://api.spotify.com/v1/tracks/0czYBh1aTdrJUalDBQSKsE,https://api.spotify.com/v1/audio-analysis/0czYBh1aTdrJUalDBQSKsE,269000,4
0.211,0.223,3,-14.58,1,0.0408,0.775,0.87,0.0141,0.0385,114.19,4KiDBSbyrKqDbAhpl0X7Eg,spotify:track:4KiDBSbyrKqDbAhpl0X7Eg,https://api.spotify.com/v1/tracks/4KiDBSbyrKqDbAhpl0X7Eg,https://api.spotify.com/v1/audio-analysis/4KiDBSbyrKqDbAhpl0X7Eg,241467,4
0.281,0.188,2,-17.51,1,0.0413,0.955,0.917,0.103,0.213,183.873,3XKB1rtF8X2voOAePMRtdw,spotify:track:3XKB1rtF8X2voOAePMRtdw,https://api.spotify.com/v1/tracks/3XKB1rtF8X2voOAePMRtdw,https://api.spotify.com/v1/audio-analysis/3XKB1rtF8X2voOAePMRtdw,290595,4
0.329,0.0971,10,-18.839,0,0.039,0.991,0.89,0.0932,0.114,172.311,5yrtw4KbvcymblKBDpijRT,spotify:track:5yrtw4KbvcymblKBDpijRT,https://api.spotify.com/v1/tracks/5yrtw4KbvcymblKBDpijRT,https://api.spotify.com/v1/audio-analysis/5yrtw4KbvcymblKBDpijRT,188630,3
0.322,0.0799,0,-17.89,0,0.0352,0.974,0.921,0.0987,0.101,166.744,0Z8yfLCN9IYoN4OANEnzQk,spotify:track:0Z8yfLCN9IYoN4OANEnzQk,https://api.spotify.com/v1/tracks/0Z8yfLCN9IYoN4OANEnzQk,https://api.spotify.com/v1/audio-analysis/0Z8yfLCN9IYoN4OANEnzQk,234147,3
0.557,0.56,9,-15.357,1,0.0299,0.144,0.824,0.106,0.874,141.622,76sX5yUkFduRWGFXz9iUpj,spotify:track:76sX5yUkFduRWGFXz9iUpj,https://api.spotify.com/v1/tracks/76sX5yUkFduRWGFXz9iUpj,https://api.spotify.com/v1/audio-analysis/76sX5yUkFduRWGFXz9iUpj,198275,4
0.184,0.115,7,-22.466,1,0.038,0.757,0.972,0.102,0.0396,129.124,0N6TuzP1jXjTT6gJO1tyFN,spotify:track:0N6TuzP1jXjTT6gJO1tyFN,https://api.spotify.com/v1/tracks/0N6TuzP1jXjTT6gJO1tyFN,https://api.spotify.com/v1/audio-analysis/0N6TuzP1jXjTT6gJO1tyFN,271227,4
0.277,0.49,2,-14.637,1,0.237,0.00117,0.00135,0.812,0.431,151.682,4RmEBGvTPyy9dbDWd0lGJy,spotify:track:4RmEBGvTPyy9dbDWd0lGJy,https://api.spotify.com/v1/tracks/4RmEBGvTPyy9dbDWd0lGJy,https://api.spotify.com/v1/audio-analysis/4RmEBGvTPyy9dbDWd0lGJy,227613,4
0.563,0.273,0,-12.057,1,0.11,0.994,0.000176,0.286,0.832,117.97,2PuTle83xBmYaIgxPE8jes,spotify:track:2PuTle83xBmYaIgxPE8jes,https://api.spotify.com/v1/tracks/2PuTle83xBmYaIgxPE8jes,https://api.spotify.com/v1/audio-analysis/2PuTle83xBmYaIgxPE8jes,190147,4
0.126,0.00934,2,-36.899,1,0.0582,0.936,1.15e-06,0.208,0.0493,166.58,5FbDiiL2zgDACluEx3CMbj,spotify:track:5FbDiiL2zgDACluEx3CMbj,https://api.spotify.com/v1/tracks/5FbDiiL2zgDACluEx3CMbj,https://api.spotify.com/v1/audio-analysis/5FbDiiL2zgDACluEx3CMbj,142907,3
0.411,0.406,11,-9.898,0,0.0418,0.458,0.0336,0.557,0.609,129.084,2alRRubU4R01aXePtJiwex,spotify:track:2alRRubU4R01aXePtJiwex,https://api.spotify.com/v1/tracks/2alRRubU4R01aXePtJiwex,https://api.spotify.com/v1/audio-analysis/2alRRubU4R01aXePtJiwex,92573,4
0.179,0.187,5,-20.555,0,0.0398,0.908,0.978,0.105,0.0503,115.163,4T0M3ao3PfYRkIolo5wpLK,spotify:track:4T0M3ao3PfYRkIolo5wpLK,https://api.spotify.com/v1/tracks/4T0M3ao3PfYRkIolo5wpLK,https://api.spotify.com/v1/audio-analysis/4T0M3ao3PfYRkIolo5wpLK,156933,3
0.333,0.307,9,-22.634,1,0.0396,0.676,2.15e-05,0.339,0.365,100.906,0PCRBoEaeJ36IRFa8IRuuE,spotify:track:0PCRBoEaeJ36IRFa8IRuuE,https://api.spotify.com/v1/tracks/0PCRBoEaeJ36IRFa8IRuuE,https://api.spotify.com/v1/audio-analysis/0PCRBoEaeJ36IRFa8IRuuE,161907,4
0.0796,0.118,0,-22.227,1,0.0387,0.845,0.738,0.105,0.0337,81.526,6qkRnqyqOPZBzEdeIDiy9C,spotify:track:6qkRnqyqOPZBzEdeIDiy9C,https://api.spotify.com/v1/tracks/6qkRnqyqOPZBzEdeIDiy9C,https://api.spotify.com/v1/audio-analysis/6qkRnqyqOPZBzEdeIDiy9C,285507,4
0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,5x5JM1BSB6vollcIzDocqT,spotify:track:5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/tracks/5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/audio-analysis/5x5JM1BSB6vollcIzDocqT,234520,4
0.608,0.351,0,-8.828,1,0.0299,0.698,0.0,0.209,0.34,122.008,1iWYryCA37shzuSjhZ4XG9,spotify:track:1iWYryCA37shzuSjhZ4XG9,https://api.spotify.com/v1/tracks/1iWYryCA37shzuSjhZ4XG9,https://api.spotify.com/v1/audio-analysis/1iWYryCA37shzuSjhZ4XG9,235173,4
0.74,0.801,10,-6.022,0,0.0617,0.208,0.0,0.14,0.785,109.021,0nptztrnlLzRGjpnciHu8p,spotify:track:0nptztrnlLzRGjpnciHu8p,https://api.spotify.com/v1/tracks/0nptztrnlLzRGjpnciHu8p,https://api.spotify.com/v1/audio-analysis/0nptztrnlLzRGjpnciHu8p,182027,4
0.662,0.862,1,-5.264,1,0.0354,0.0134,0.0,0.858,0.592,126.005,62PMcgToDpwF92Ujt9Ss9f,spotify:track:62PMcgToDpwF92Ujt9Ss9f,https://api.spotify.com/v1/tracks/62PMcgToDpwF92Ujt9Ss9f,https://api.spotify.com/v1/audio-analysis/62PMcgToDpwF92Ujt9Ss9f,187373,4
0.216,0.239,0,-13.354,1,0.0365,0.925,0.898,0.295,0.143,122.073,03wZt9iFQh7quZW1C45LRb,spotify:track:03wZt9iFQh7quZW1C45LRb,https://api.spotify.com/v1/tracks/03wZt9iFQh7quZW1C45LRb,https://api.spotify.com/v1/audio-analysis/03wZt9iFQh7quZW1C45LRb,199267,4
0.141,0.25,9,-17.106,0,0.058,0.973,0.956,0.119,0.0344,78.424,1mILAoj2CcFGaWsGs6aBRP,spotify:track:1mILAoj2CcFGaWsGs6aBRP,https://api.spotify.com/v1/tracks/1mILAoj2CcFGaWsGs6aBRP,https://api.spotify.com/v1/audio-analysis/1mILAoj2CcFGaWsGs6aBRP,49213,5
0.226,0.126,11,-18.847,0,0.0417,0.909,0.00189,0.163,0.0869,103.437,1rf2cLz6eI5yhdGdN8zWav,spotify:track:1rf2cLz6eI5yhdGdN8zWav,https://api.spotify.com/v1/tracks/1rf2cLz6eI5yhdGdN8zWav,https://api.spotify.com/v1/audio-analysis/1rf2cLz6eI5yhdGdN8zWav,130800,1
0.237,0.0782,11,-21.472,1,0.0443,0.991,0.771,0.0778,0.0626,135.697,1I26oPINlhFCNhPz0QHM3J,spotify:track:1I26oPINlhFCNhPz0QHM3J,https://api.spotify.com/v1/tracks/1I26oPINlhFCNhPz0QHM3J,https://api.spotify.com/v1/audio-analysis/1I26oPINlhFCNhPz0QHM3J,100053,3
0.285,0.178,0,-23.18,0,0.0402,0.92,0.956,0.0955,0.101,169.607,5aDFbHOICnNv184ORl1a1R,spotify:track:5aDFbHOICnNv184ORl1a1R,https://api.spotify.com/v1/tracks/5aDFbHOICnNv184ORl1a1R,https://api.spotify.com/v1/audio-analysis/5aDFbHOICnNv184ORl1a1R,72413,4
0.835,0.0555,8,-16.012,0,0.0507,0.83,0.0615,0.0738,0.785,137.807,7rwRibh7SeY5yqgifmy0TK,spotify:track:7rwRibh7SeY5yqgifmy0TK,https://api.spotify.com/v1/tracks/7rwRibh7SeY5yqgifmy0TK,https://api.spotify.com/v1/audio-analysis/7rwRibh7SeY5yqgifmy0TK,105853,4
0.605,0.511,11,-9.73,0,0.0472,0.0126,0.35,0.0452,0.889,100.086,47VNUDWEjYztIUBWe3u2Kz,spotify:track:47VNUDWEjYztIUBWe3u2Kz,https://api.spotify.com/v1/tracks/47VNUDWEjYztIUBWe3u2Kz,https://api.spotify.com/v1/audio-analysis/47VNUDWEjYztIUBWe3u2Kz,175200,4
0.446,0.101,2,-16.99,0,0.0312,0.888,0.744,0.252,0.051,66.768,35LXX8Mtv3lu0hYbHPqrTC,spotify:track:35LXX8Mtv3lu0hYbHPqrTC,https://api.spotify.com/v1/tracks/35LXX8Mtv3lu0hYbHPqrTC,https://api.spotify.com/v1/audio-analysis/35LXX8Mtv3lu0hYbHPqrTC,174760,3
0.78,0.941,11,-6.037,0,0.068,0.00764,0.931,0.0344,0.837,106.495,2yi9owJLISZzKPjkLS8lul,spotify:track:2yi9owJLISZzKPjkLS8lul,https://api.spotify.com/v1/tracks/2yi9owJLISZzKPjkLS8lul,https://api.spotify.com/v1/audio-analysis/2yi9owJLISZzKPjkLS8lul,158873,4
0.276,0.457,5,-10.052,1,0.0347,0.81,0.693,0.117,0.315,94.893,4861hMUdRmrJUAU2pZQPTx,spotify:track:4861hMUdRmrJUAU2pZQPTx,https://api.spotify.com/v1/tracks/4861hMUdRmrJUAU2pZQPTx,https://api.spotify.com/v1/audio-analysis/4861hMUdRmrJUAU2pZQPTx,68227,4
0.292,0.139,5,-16.134,1,0.0354,0.981,0.00538,0.32,0.0338,73.37,1Ig5PYAhZaCiCVAdIEcdAC,spotify:track:1Ig5PYAhZaCiCVAdIEcdAC,https://api.spotify.com/v1/tracks/1Ig5PYAhZaCiCVAdIEcdAC,https://api.spotify.com/v1/audio-analysis/1Ig5PYAhZaCiCVAdIEcdAC,95720,4
0.21,0.0356,7,-22.06,1,0.0391,0.985,0.964,0.0894,0.0429,91.488,75uuO9osMuY3bgXgzTRagc,spotify:track:75uuO9osMuY3bgXgzTRagc,https://api.spotify.com/v1/tracks/75uuO9osMuY3bgXgzTRagc,https://api.spotify.com/v1/audio-analysis/75uuO9osMuY3bgXgzTRagc,111267,4
0.0846,0.0296,0,-27.324,1,0.0389,0.572,0.691,0.125,0.0383,70.873,6eLLMXei71a3S1eBJANXaM,spotify:track:6eLLMXei71a3S1eBJANXaM,https://api.spotify.com/v1/tracks/6eLLMXei71a3S1eBJANXaM,https://api.spotify.com/v1/audio-analysis/6eLLMXei71a3S1eBJANXaM,160093,3
0.461,0.191,0,-19.062,1,0.0295,0.441,8.6e-05,0.112,0.249,141.001,7pwCxGp8lFfhPfsg88tVC6,spotify:track:7pwCxGp8lFfhPfsg88tVC6,https://api.spotify.com/v1/tracks/7pwCxGp8lFfhPfsg88tVC6,https://api.spotify.com/v1/audio-analysis/7pwCxGp8lFfhPfsg88tVC6,108587,3
0.337,0.981,8,-10.882,1,0.0783,0.00563,0.827,0.144,0.639,71.116,4AK7SDhpFTEnBuL3XvM8f0,spotify:track:4AK7SDhpFTEnBuL3XvM8f0,https://api.spotify.com/v1/tracks/4AK7SDhpFTEnBuL3XvM8f0,https://api.spotify.com/v1/audio-analysis/4AK7SDhpFTEnBuL3XvM8f0,209200,4
0.19,0.402,0,-10.553,1,0.0346,0.945,0.863,0.105,0.165,149.646,1MPwyuag8B4pOtWcNKTJyN,spotify:track:1MPwyuag8B4pOtWcNKTJyN,https://api.spotify.com/v1/tracks/1MPwyuag8B4pOtWcNKTJyN,https://api.spotify.com/v1/audio-analysis/1MPwyuag8B4pOtWcNKTJyN,395213,4
0.226,0.282,7,-13.158,0,0.037,0.954,0.905,0.106,0.0982,116.29,0CCFTGBiuppbV6VlIvidBr,spotify:track:0CCFTGBiuppbV6VlIvidBr,https://api.spotify.com/v1/tracks/0CCFTGBiuppbV6VlIvidBr,https://api.spotify.com/v1/audio-analysis/0CCFTGBiuppbV6VlIvidBr,230053,4
0.0664,0.0156,8,-25.661,1,0.0496,0.969,0.8,0.0883,0.0386,54.893,5bneVInlfcl4BhlqGmfu2m,spotify:track:5bneVInlfcl4BhlqGmfu2m,https://api.spotify.com/v1/tracks/5bneVInlfcl4BhlqGmfu2m,https://api.spotify.com/v1/audio-analysis/5bneVInlfcl4BhlqGmfu2m,292520,3
0.329,0.123,0,-17.01,1,0.0428,0.698,0.901,0.0526,0.153,130.972,7d1uZVfyZarQ9BkSY8Ho63,spotify:track:7d1uZVfyZarQ9BkSY8Ho63,https://api.spotify.com/v1/tracks/7d1uZVfyZarQ9BkSY8Ho63,https://api.spotify.com/v1/audio-analysis/7d1uZVfyZarQ9BkSY8Ho63,245667,4
0.212,0.47,8,-11.564,1,0.0438,0.921,0.896,0.0721,0.0391,111.716,7f28rLmkZzD3nayfjucrAj,spotify:track:7f28rLmkZzD3nayfjucrAj,https://api.spotify.com/v1/tracks/7f28rLmkZzD3nayfjucrAj,https://api.spotify.com/v1/audio-analysis/7f28rLmkZzD3nayfjucrAj,457867,4
0.259,0.0848,0,-22.477,1,0.0444,0.66,0.575,0.0776,0.039,179.725,2xdzzWvpvDoFkmXIZjEVcX,spotify:track:2xdzzWvpvDoFkmXIZjEVcX,https://api.spotify.com/v1/tracks/2xdzzWvpvDoFkmXIZjEVcX,https://api.spotify.com/v1/audio-analysis/2xdzzWvpvDoFkmXIZjEVcX,210573,3
0.201,0.142,3,-17.614,1,0.0377,0.451,0.533,0.0937,0.0872,104.246,3HnuucYre164EX4Cc7SVMY,spotify:track:3HnuucYre164EX4Cc7SVMY,https://api.spotify.com/v1/tracks/3HnuucYre164EX4Cc7SVMY,https://api.spotify.com/v1/audio-analysis/3HnuucYre164EX4Cc7SVMY,133880,4
0.242,0.227,10,-22.169,0,0.0444,0.109,0.874,0.108,0.0346,118.752,2QxY3Ju0QqUNVPg5tOkOXX,spotify:track:2QxY3Ju0QqUNVPg5tOkOXX,https://api.spotify.com/v1/tracks/2QxY3Ju0QqUNVPg5tOkOXX,https://api.spotify.com/v1/audio-analysis/2QxY3Ju0QqUNVPg5tOkOXX,186759,1
0.623,0.5,5,-10.493,0,0.0472,0.399,0.77,0.141,0.88,177.869,4O9jnA7WoILXzOiMVcB7dk,spotify:track:4O9jnA7WoILXzOiMVcB7dk,https://api.spotify.com/v1/tracks/4O9jnA7WoILXzOiMVcB7dk,https://api.spotify.com/v1/audio-analysis/4O9jnA7WoILXzOiMVcB7dk,54056,4
0.617,0.426,1,-16.618,1,0.0451,0.238,0.889,0.098,0.161,120.036,3vp33RNrShESzEFoy1Ipe6,spotify:track:3vp33RNrShESzEFoy1Ipe6,https://api.spotify.com/v1/tracks/3vp33RNrShESzEFoy1Ipe6,https://api.spotify.com/v1/audio-analysis/3vp33RNrShESzEFoy1Ipe6,99640,4
0.225,0.164,5,-27.111,0,0.0505,0.748,0.965,0.109,0.0367,119.883,3ZGwIr97hiFbcUlOb9nDN1,spotify:track:3ZGwIr97hiFbcUlOb9nDN1,https://api.spotify.com/v1/tracks/3ZGwIr97hiFbcUlOb9nDN1,https://api.spotify.com/v1/audio-analysis/3ZGwIr97hiFbcUlOb9nDN1,179293,4
0.245,0.0705,1,-33.489,1,0.0509,0.524,0.938,0.0814,0.0447,82.444,2bwFlLClVfwZ5U57rSK2Mr,spotify:track:2bwFlLClVfwZ5U57rSK2Mr,https://api.spotify.com/v1/tracks/2bwFlLClVfwZ5U57rSK2Mr,https://api.spotify.com/v1/audio-analysis/2bwFlLClVfwZ5U57rSK2Mr,72493,3
0.143,0.0499,0,-25.49,1,0.0385,0.836,0.965,0.247,0.0566,74.532,3Ck4MMfWA0O2BQqOAYIL1m,spotify:track:3Ck4MMfWA0O2BQqOAYIL1m,https://api.spotify.com/v1/tracks/3Ck4MMfWA0O2BQqOAYIL1m,https://api.spotify.com/v1/audio-analysis/3Ck4MMfWA0O2BQqOAYIL1m,102600,4
0.22,0.0476,0,-31.521,0,0.0403,0.911,0.804,0.0836,0.0399,121.103,1Voloj8BHJA9FF3KlYaUuz,spotify:track:1Voloj8BHJA9FF3KlYaUuz,https://api.spotify.com/v1/tracks/1Voloj8BHJA9FF3KlYaUuz,https://api.spotify.com/v1/audio-analysis/1Voloj8BHJA9FF3KlYaUuz,166667,4
0.283,0.227,10,-15.174,1,0.0348,0.917,0.926,0.238,0.226,119.502,1Qe5uv8S0G1CmcXj34BABc,spotify:track:1Qe5uv8S0G1CmcXj34BABc,https://api.spotify.com/v1/tracks/1Qe5uv8S0G1CmcXj34BABc,https://api.spotify.com/v1/audio-analysis/1Qe5uv8S0G1CmcXj34BABc,149440,4
0.67,0.374,7,-17.529,1,0.0434,0.895,0.825,0.104,0.267,115.221,0DtJC59UrEHplTKmemthQo,spotify:track:0DtJC59UrEHplTKmemthQo,https://api.spotify.com/v1/tracks/0DtJC59UrEHplTKmemthQo,https://api.spotify.com/v1/audio-analysis/0DtJC59UrEHplTKmemthQo,111187,4
0.135,0.376,0,-11.731,1,0.0397,0.956,0.931,0.114,0.155,71.907,3HvHJyUzzIc4tm7flluvUP,spotify:track:3HvHJyUzzIc4tm7flluvUP,https://api.spotify.com/v1/tracks/3HvHJyUzzIc4tm7flluvUP,https://api.spotify.com/v1/audio-analysis/3HvHJyUzzIc4tm7flluvUP,286480,4
0.578,0.748,7,-8.702,1,0.0546,0.0145,0.723,0.11,0.345,81.107,5PKtqiUwkjveVYzmj4gMnz,spotify:track:5PKtqiUwkjveVYzmj4gMnz,https://api.spotify.com/v1/tracks/5PKtqiUwkjveVYzmj4gMnz,https://api.spotify.com/v1/audio-analysis/5PKtqiUwkjveVYzmj4gMnz,219080,3
